timestamp,open,high,low,close,volume
2023-01-22T23:40:00+00:00,1630.60,1633.45,1629.92,1630.16,12506.405
2023-01-22T23:45:00+00:00,1630.12,1630.38,1628.07,1628.13,6046.087
2023-01-22T23:50:00+00:00,1628.13,1630.00,1626.22,1629.52,5333.281
2023-01-22T23:55:00+00:00,1629.52,1629.52,1626.61,1628.14,4203.000
2023-01-23T00:00:00+00:00,1628.13,1629.59,1626.38,1629.16,8904.925
2023-01-23T00:05:00+00:00,1629.16,1630.97,1628.48,1629.99,8287.437
2023-01-23T00:10:00+00:00,1630.00,1630.87,1627.15,1628.26,9880.630
2023-01-23T00:15:00+00:00,1628.26,1632.63,1627.30,1631.50,10619.335
2023-01-23T00:20:00+00:00,1631.50,1635.99,1631.16,1635.71,22307.402
2023-01-23T00:25:00+00:00,1635.72,1636.35,1632.96,1635.71,14150.584
2023-01-23T00:30:00+00:00,1635.71,1637.41,1634.88,1635.34,9677.278
2023-01-23T00:35:00+00:00,1635.34,1638.61,1635.33,1637.47,11410.679
2023-01-23T00:40:00+00:00,1637.47,1639.35,1637.47,1638.99,14449.295
2023-01-23T00:45:00+00:00,1638.99,1639.47,1636.43,1639.26,10287.488
2023-01-23T00:50:00+00:00,1639.26,1640.00,1636.71,1637.46,6806.623
2023-01-23T00:55:00+00:00,1637.46,1637.64,1635.66,1636.41,6513.267
2023-01-23T01:00:00+00:00,1636.41,1638.20,1636.39,1637.90,6516.311
2023-01-23T01:05:00+00:00,1637.90,1642.28,1637.29,1641.66,12135.226
2023-01-23T01:10:00+00:00,1641.67,1643.21,1640.04,1641.55,13252.954
2023-01-23T01:15:00+00:00,1641.55,1642.05,1637.80,1638.61,8437.487
2023-01-23T01:20:00+00:00,1638.61,1640.80,1638.61,1639.94,4654.945
2023-01-23T01:25:00+00:00,1639.94,1641.00,1638.09,1641.00,9449.527
2023-01-23T01:30:00+00:00,1641.00,1642.67,1638.00,1638.98,10025.962
2023-01-23T01:35:00+00:00,1638.97,1640.21,1637.83,1639.27,6623.821
2023-01-23T01:40:00+00:00,1639.27,1640.21,1638.75,1639.67,3800.423
2023-01-23T01:45:00+00:00,1639.68,1640.84,1639.10,1639.83,6766.643
